pos	verb	ccar	slew	bic
1566864	1.0	1.0	1.0	0.0
1566876	0.0	1.0	1.0	1.0
1566885	1.0	1.0	1.0	0.0
1566931	1.0	1.0	0.973684210526	1.0
1566934	1.0	0.967741935484	1.0	1.0
1566940	1.0	0.951612903226	1.0	1.0
1566957	1.0	0.967741935484	1.0	1.0
1566958	1.0	1.0	1.0	0.0
1566972	1.0	1.0	1.0	0.0
1566981	1.0	0.983870967742	1.0	1.0
1567015	1.0	1.0	0.710526315789	1.0
1567028	1.0	1.0	1.0	0.0
1567029	1.0	1.0	1.0	0.0
1567067	1.0	0.983870967742	1.0	1.0
1567089	1.0	1.0	1.0	0.0
1567116	1.0	0.983870967742	1.0	1.0
1567161	1.0	1.0	1.0	0.0
1567176	1.0	1.0	0.736842105263	1.0
1567269	1.0	1.0	0.710526315789	1.0
1567275	1.0	1.0	1.0	0.0
1567278	1.0	1.0	0.710526315789	1.0
1567281	1.0	1.0	1.0	0.0
1567300	1.0	1.0	1.0	0.0
1567302	1.0	1.0	1.0	0.0
1567306	1.0	1.0	1.0	0.0
1567311	1.0	0.903225806452	1.0	1.0
1567498	1.0	1.0	1.0	0.0
1567504	0.5	1.0	1.0	1.0
1567520	1.0	0.338709677419	0.763157894737	1.0
1567530	1.0	1.0	0.763157894737	1.0
1567542	1.0	0.983870967742	0.763157894737	1.0
1567547	1.0	1.0	1.0	0.0
1567549	1.0	1.0	1.0	0.0
1567553	1.0	1.0	0.763157894737	1.0
1567560	0.0	0.0322580645161	0.0	0.0
1567562	1.0	1.0	0.763157894737	1.0
1567569	1.0	1.0	0.763157894737	0.0
1567579	1.0	1.0	1.0	0.0
1567596	1.0	0.967741935484	1.0	1.0
1567614	1.0	1.0	0.736842105263	1.0
1567626	1.0	1.0	1.0	0.0
1567667	0.0	1.0	0.0	0.0
1567727	1.0	1.0	1.0	0.0
1567731	0.5	1.0	1.0	1.0
1567737	1.0	1.0	1.0	0.0
1567743	1.0	0.983870967742	0.710526315789	1.0
1567751	0.0	1.0	0.0	0.0
1567752	0.0	1.0	0.0	1.0
1567754	0.5	1.0	1.0	1.0
1567756	1.0	0.870967741935	1.0	1.0
1567781	1.0	1.0	1.0	0.0
1567805	1.0	0.870967741935	1.0	1.0
1567811	0.5	1.0	1.0	1.0
1567812	0.5	1.0	1.0	1.0
1567842	1.0	1.0	0.815789473684	1.0
1567875	1.0	0.983870967742	1.0	1.0
1567893	1.0	1.0	0.657894736842	0.0
1567898	1.0	1.0	1.0	0.0
1567982	1.0	0.983870967742	1.0	1.0
1569851	1.0	0.951612903226	1.0	1.0
1569898	1.0	0.967741935484	1.0	1.0
1569902	1.0	1.0	1.0	0.0
1569995	1.0	0.935483870968	1.0	1.0
1570003	0.0	0.645161290323	0.0	0.0
1570006	1.0	0.983870967742	1.0	1.0
1570012	1.0	0.983870967742	1.0	1.0
1570014	1.0	0.693548387097	1.0	1.0
1570024	0.0	0.629032258065	0.0	0.0
1570027	0.5	1.0	1.0	1.0
1570028	1.0	1.0	1.0	0.0
1570041	0.0	0.629032258065	0.0	0.0
1570056	1.0	0.967741935484	1.0	1.0
1570066	0.5	1.0	1.0	1.0
1570067	0.0	0.661290322581	0.0	1.0
1570113	1.0	0.822580645161	1.0	1.0
1570118	1.0	0.951612903226	0.684210526316	1.0
1570194	1.0	0.983870967742	1.0	1.0
1570195	1.0	0.951612903226	1.0	1.0
1570200	1.0	1.0	1.0	0.0
1570205	1.0	0.838709677419	1.0	1.0
1570232	0.0	0.741935483871	0.289473684211	0.0
1570233	0.0	0.741935483871	0.289473684211	0.0
1570244	0.0	0.677419354839	0.0	0.0
1570329	1.0	0.983870967742	1.0	1.0
1570335	1.0	0.983870967742	1.0	1.0
1570344	1.0	1.0	0.973684210526	1.0
1570352	0.0	0.741935483871	0.315789473684	1.0
1570398	0.0	0.709677419355	0.0	1.0
1570408	0.5	1.0	1.0	1.0
1570421	0.0	0.967741935484	0.0	0.0
1570435	1.0	1.0	1.0	0.0
1570436	1.0	1.0	0.868421052632	1.0
1570493	1.0	0.983870967742	1.0	1.0
1570541	1.0	0.887096774194	1.0	1.0
1570571	1.0	1.0	1.0	0.0
1570722	1.0	0.967741935484	1.0	1.0
1570728	1.0	1.0	1.0	0.0
1570814	0.5	0.983870967742	1.0	1.0
1570820	1.0	1.0	1.0	0.0
1570824	1.0	0.887096774194	1.0	1.0
1570829	1.0	0.951612903226	1.0	1.0
1570833	0.0	0.951612903226	0.789473684211	1.0
1570862	1.0	0.983870967742	1.0	1.0
1570900	1.0	0.887096774194	1.0	1.0
1570982	1.0	1.0	1.0	0.0
1570993	1.0	1.0	1.0	0.0
1571007	1.0	0.903225806452	1.0	1.0
1571021	0.0	0.951612903226	0.157894736842	0.0
1571026	0.5	1.0	1.0	1.0
1571063	1.0	1.0	0.815789473684	1.0
1571065	1.0	1.0	1.0	0.0
1571081	1.0	0.967741935484	1.0	1.0
1571095	1.0	1.0	1.0	0.0
1571176	1.0	1.0	0.842105263158	1.0
1571184	1.0	1.0	1.0	0.0
1571185	1.0	1.0	0.789473684211	1.0
1571190	1.0	0.854838709677	1.0	1.0
1571198	1.0	0.854838709677	1.0	1.0
1571246	0.5	1.0	1.0	1.0
1571251	1.0	0.854838709677	1.0	1.0
1571258	1.0	0.951612903226	1.0	1.0
1571259	1.0	0.870967741935	1.0	1.0
1571265	1.0	1.0	0.789473684211	1.0
1571273	1.0	1.0	0.815789473684	1.0
1571291	0.0	1.0	1.0	1.0
1571292	1.0	1.0	1.0	0.0
1576084	1.0	0.967741935484	1.0	1.0
1576105	1.0	0.983870967742	1.0	1.0
1576115	0.5	1.0	1.0	1.0
1576124	0.5	1.0	1.0	1.0
1576136	1.0	1.0	1.0	0.0
1576137	0.5	1.0	1.0	1.0
1576138	1.0	0.903225806452	1.0	1.0
1576143	0.5	1.0	1.0	0.0
1576147	0.5	1.0	1.0	1.0
1576222	1.0	1.0	1.0	0.0
1576258	1.0	0.967741935484	1.0	1.0
1576300	1.0	1.0	0.973684210526	0.0
1576301	1.0	0.903225806452	1.0	1.0
1576324	1.0	0.967741935484	1.0	1.0
1576370	1.0	1.0	1.0	0.0
1576382	1.0	0.677419354839	1.0	1.0
1576432	1.0	1.0	1.0	0.0
1576455	1.0	1.0	1.0	0.0
1576474	1.0	1.0	1.0	0.0
1576475	1.0	1.0	1.0	0.0
1576481	1.0	1.0	0.763157894737	1.0
1576505	1.0	0.91935483871	1.0	1.0
1576558	1.0	0.967741935484	1.0	1.0
1576592	1.0	1.0	1.0	0.0
1576595	0.5	1.0	1.0	1.0
1576598	1.0	1.0	1.0	0.0
1576602	1.0	1.0	1.0	0.0
1576616	1.0	0.903225806452	1.0	1.0
1576620	0.5	1.0	1.0	1.0
1576629	1.0	0.967741935484	1.0	1.0
1576637	1.0	0.951612903226	1.0	1.0
1576645	0.5	1.0	1.0	1.0
1576662	1.0	0.967741935484	1.0	1.0
1576676	1.0	0.983870967742	1.0	1.0
1576702	0.5	1.0	1.0	1.0
1576745	0.5	1.0	1.0	1.0
1576749	0.5	1.0	1.0	1.0
1576758	0.5	1.0	1.0	1.0
1576768	0.5	1.0	1.0	1.0
1576789	0.5	1.0	1.0	1.0
1577051	1.0	1.0	1.0	0.0
1577069	1.0	0.903225806452	1.0	1.0
1577070	0.5	1.0	1.0	1.0
1577073	1.0	1.0	1.0	0.0
1577090	1.0	1.0	1.0	0.0
1577110	1.0	0.935483870968	1.0	1.0
1577127	1.0	0.983870967742	1.0	1.0
1577130	0.5	1.0	1.0	1.0
1577141	1.0	1.0	1.0	0.0
1577174	0.5	1.0	1.0	1.0
1577185	1.0	0.741935483871	1.0	1.0
1593532	0.5	1.0	1.0	1.0
1593544	0.5	1.0	1.0	1.0
1593553	0.5	0.903225806452	1.0	0.0
1593564	0.5	1.0	0.0	0.0
1593567	0.5	1.0	1.0	1.0
1593577	0.5	1.0	1.0	1.0
1593593	0.5	1.0	0.0	1.0
1593603	1.0	0.935483870968	1.0	1.0
1593611	0.5	1.0	1.0	1.0
1593642	0.5	1.0	1.0	1.0
1593844	0.0	0.983870967742	1.0	1.0
1593874	0.0	1.0	1.0	1.0
1593883	1.0	1.0	0.973684210526	1.0
1593890	1.0	0.983870967742	1.0	1.0
1593964	1.0	0.645161290323	1.0	1.0
1593976	0.0	1.0	0.0	0.0
1594009	0.0	1.0	0.0	0.0
1594030	0.0	1.0	1.0	1.0
1594051	1.0	1.0	1.0	0.0
1594065	0.0	0.983870967742	1.0	1.0
1594110	1.0	0.967741935484	1.0	1.0
1594113	1.0	0.903225806452	1.0	1.0
1594126	1.0	1.0	0.0	1.0
1594127	0.0	1.0	0.0	0.0
1594169	0.0	1.0	1.0	1.0
1594176	1.0	1.0	1.0	0.0
1594180	1.0	0.435483870968	1.0	1.0
1594185	0.5	1.0	1.0	1.0
1594186	0.0	1.0	1.0	1.0
1594191	0.0	1.0	1.0	1.0
1594198	1.0	1.0	1.0	0.0
1594210	0.5	1.0	1.0	1.0
1594213	0.0	0.0161290322581	0.0	0.0
1594219	0.5	1.0	1.0	0.0
1594231	0.5	1.0	0.0	1.0
1594235	1.0	1.0	1.0	0.0
1594270	1.0	1.0	0.0	1.0
1594273	1.0	1.0	0.0	1.0
1594277	0.5	1.0	1.0	1.0
1594279	0.5	1.0	1.0	1.0
1594301	1.0	0.983870967742	1.0	1.0
1594337	0.5	1.0	1.0	1.0
1594345	1.0	1.0	0.0	1.0
1594349	0.0	1.0	1.0	1.0
1596019	1.0	0.903225806452	1.0	1.0
1596042	0.0	1.0	0.447368421053	0.0
1596114	1.0	0.774193548387	1.0	1.0
1596185	1.0	1.0	0.473684210526	1.0
1596219	1.0	1.0	0.473684210526	1.0
1596249	1.0	0.838709677419	1.0	1.0
1596352	1.0	1.0	1.0	0.0
1596371	1.0	0.887096774194	1.0	1.0
1596387	1.0	0.983870967742	1.0	1.0
1596439	1.0	0.935483870968	1.0	1.0
1606009	1.0	1.0	1.0	0.0
1606014	1.0	0.967741935484	1.0	1.0
1606058	1.0	0.983870967742	1.0	1.0
1606132	0.0	1.0	1.0	1.0
1606134	1.0	0.870967741935	1.0	1.0
1606197	1.0	0.983870967742	1.0	1.0
1606201	1.0	0.967741935484	1.0	1.0
1606206	0.0	0.548387096774	0.0	1.0
1606214	1.0	0.983870967742	1.0	1.0
1606221	1.0	0.758064516129	0.210526315789	1.0
1606232	0.0	1.0	1.0	1.0
1606265	1.0	0.774193548387	1.0	1.0
1606269	1.0	1.0	1.0	0.0
1606301	1.0	0.822580645161	1.0	0.0
1606322	1.0	1.0	1.0	0.0
1606327	1.0	0.983870967742	1.0	1.0
1606349	1.0	1.0	1.0	0.0
1606374	1.0	0.967741935484	1.0	1.0
1606380	1.0	1.0	0.973684210526	1.0
1606383	1.0	0.951612903226	1.0	1.0
1606404	0.0	1.0	1.0	1.0
1606409	1.0	0.870967741935	1.0	1.0
1606419	0.5	1.0	1.0	1.0
1606425	0.5	1.0	1.0	1.0
1606440	0.5	1.0	1.0	1.0
1606441	0.0	0.258064516129	0.0	0.0
1606452	0.0	0.548387096774	0.0	0.0
1606628	1.0	0.645161290323	0.0	1.0
1606651	0.0	0.741935483871	0.0	0.0
1606652	0.0	0.741935483871	0.0	0.0
1606654	1.0	0.709677419355	1.0	1.0
1606656	0.0	0.467741935484	0.0	0.0
1606666	0.0	1.0	1.0	1.0
1606671	0.0	0.629032258065	0.0	0.0
1606672	1.0	1.0	1.0	0.0
1606677	1.0	0.91935483871	1.0	1.0
1606692	1.0	0.629032258065	0.0	1.0
1606693	1.0	0.629032258065	0.0	1.0
1606740	1.0	0.645161290323	0.0	0.0
1606762	0.0	1.0	1.0	1.0
1606769	1.0	0.951612903226	0.0	1.0
1606787	0.0	1.0	1.0	1.0
1606813	1.0	0.806451612903	1.0	1.0
1606817	0.0	1.0	1.0	1.0
1606828	0.0	1.0	1.0	1.0
1606854	1.0	0.967741935484	1.0	1.0
1606857	1.0	1.0	1.0	0.0
1606878	1.0	0.951612903226	1.0	1.0
1608270	0.0	0.0322580645161	0.0	0.0
1608279	0.0	1.0	1.0	1.0
1608291	1.0	0.983870967742	0.0263157894737	0.0
1608350	1.0	1.0	0.0263157894737	0.0
1608363	0.0	1.0	1.0	1.0
1608376	1.0	0.677419354839	1.0	1.0
1608378	1.0	0.677419354839	1.0	1.0
1608382	0.0	1.0	1.0	1.0
1608386	1.0	1.0	0.973684210526	1.0
1608387	1.0	1.0	0.0263157894737	1.0
1608606	1.0	1.0	0.973684210526	1.0
1608618	1.0	0.741935483871	1.0	1.0
1608627	1.0	0.983870967742	1.0	1.0
1608633	1.0	0.709677419355	1.0	1.0
1608643	1.0	1.0	1.0	0.0
1608645	0.0	0.983870967742	0.0	0.0
1608651	1.0	1.0	1.0	0.0
1608654	1.0	1.0	0.0	1.0
1608655	1.0	0.983870967742	1.0	1.0
1608657	1.0	1.0	0.0	1.0
1608669	0.0	0.983870967742	0.0	0.0
1608684	1.0	0.806451612903	1.0	1.0
1608981	0.0	0.983870967742	0.815789473684	1.0
1608996	1.0	1.0	0.815789473684	1.0
1609004	1.0	0.983870967742	1.0	1.0
1609007	0.0	1.0	1.0	1.0
1609059	1.0	0.887096774194	1.0	1.0
1609160	1.0	0.983870967742	1.0	1.0
1609195	0.0	0.709677419355	1.0	1.0
1609204	1.0	0.91935483871	1.0	1.0
1609215	0.0	0.693548387097	0.210526315789	0.0
1609227	1.0	1.0	0.973684210526	1.0
1609282	1.0	0.983870967742	1.0	1.0
1609310	1.0	1.0	0.263157894737	1.0
1609312	1.0	0.951612903226	0.0	0.0
1609316	1.0	0.951612903226	0.0	1.0
1609317	1.0	0.951612903226	0.0	1.0
1609321	1.0	0.951612903226	0.0	0.0
1609339	1.0	0.951612903226	0.842105263158	1.0
1609344	1.0	0.983870967742	1.0	1.0
1609348	1.0	0.951612903226	0.842105263158	1.0
1609352	1.0	0.951612903226	0.842105263158	1.0
1609362	1.0	1.0	0.842105263158	1.0
1609364	1.0	0.951612903226	0.815789473684	1.0
1609373	1.0	1.0	0.210526315789	1.0
1609439	0.0	1.0	1.0	1.0
1609442	1.0	0.983870967742	1.0	1.0
1618081	1.0	0.983870967742	1.0	1.0
1618097	1.0	0.645161290323	0.0	1.0
1618109	1.0	1.0	1.0	0.0
1618130	0.0	1.0	1.0	1.0
1618147	1.0	0.983870967742	1.0	1.0
1618161	1.0	0.887096774194	1.0	1.0
1618181	0.0	1.0	1.0	1.0
1618193	1.0	0.935483870968	1.0	1.0
1618235	0.0	1.0	1.0	1.0
1618289	1.0	1.0	0.0263157894737	1.0
1618291	0.0	1.0	1.0	1.0
1618292	0.0	1.0	1.0	1.0
1618299	1.0	0.661290322581	1.0	1.0
1618362	1.0	0.693548387097	1.0	1.0
1618455	1.0	1.0	0.263157894737	1.0
1618502	1.0	0.790322580645	1.0	1.0
1618850	0.0	0.0161290322581	0.0	0.0
1618859	1.0	0.951612903226	1.0	1.0
1618870	0.0	1.0	1.0	1.0
1644273	1.0	1.0	0.868421052632	1.0
1644282	1.0	0.725806451613	1.0	1.0
1644293	1.0	1.0	1.0	0.0
1644330	0.0	0.693548387097	1.0	0.0
1644345	0.0	0.709677419355	0.0	0.0
1644354	1.0	0.870967741935	1.0	1.0
1644357	0.0	0.677419354839	1.0	0.0
1644483	1.0	1.0	1.0	0.0
1644498	1.0	0.967741935484	1.0	1.0
1644533	0.5	1.0	1.0	1.0
1644544	1.0	1.0	1.0	0.0
1644546	1.0	1.0	1.0	0.0
1644561	0.5	1.0	1.0	1.0
1644585	1.0	1.0	1.0	0.0
1644610	1.0	0.967741935484	1.0	1.0
1644618	0.5	1.0	1.0	1.0
1644626	1.0	0.951612903226	1.0	1.0
1644627	0.5	1.0	1.0	1.0
1644634	0.5	0.258064516129	0.0	1.0
1644644	1.0	0.967741935484	1.0	1.0
1644659	0.0	0.241935483871	0.0	0.0
1644665	1.0	1.0	0.315789473684	1.0
1644703	0.5	1.0	1.0	1.0
1646694	0.0	1.0	1.0	1.0
1646751	1.0	0.983870967742	1.0	1.0
1646781	0.0	0.258064516129	0.0	0.0
1646819	0.0	1.0	1.0	0.0
1646825	1.0	0.967741935484	1.0	1.0
1646834	0.0	1.0	1.0	0.0
1646837	0.0	1.0	1.0	0.0
1646863	0.5	1.0	1.0	1.0
1646920	1.0	1.0	1.0	0.0
1646921	0.5	1.0	1.0	1.0
1646933	0.5	1.0	1.0	1.0
1646942	0.5	1.0	1.0	1.0
1646952	1.0	0.983870967742	1.0	1.0
1646955	0.5	1.0	1.0	1.0
1657334	1.0	0.903225806452	1.0	1.0
1657350	0.0	1.0	1.0	0.0
1657364	1.0	0.983870967742	1.0	1.0
1657365	1.0	1.0	0.921052631579	1.0
1657399	1.0	1.0	1.0	0.0
1657407	0.0	0.983870967742	1.0	1.0
1657442	1.0	0.983870967742	1.0	1.0
1657446	0.0	1.0	1.0	1.0
1667120	1.0	0.967741935484	1.0	1.0
1667125	1.0	1.0	1.0	0.0
1667126	1.0	1.0	0.0	1.0
1667172	0.0	0.661290322581	0.0	0.0
1667218	0.0	1.0	1.0	1.0
1667374	1.0	0.967741935484	1.0	1.0
1667412	1.0	1.0	1.0	0.0
1667431	0.0	1.0	1.0	1.0
1667437	0.0	0.677419354839	0.0	0.0
1667485	0.0	0.709677419355	0.0	0.0
1667486	1.0	0.709677419355	0.0	1.0
1667643	0.0	1.0	1.0	1.0
1667720	1.0	0.983870967742	1.0	1.0
1667722	0.0	1.0	1.0	1.0
1667728	0.0	1.0	1.0	1.0
1667729	1.0	0.983870967742	1.0	1.0
1667781	1.0	1.0	1.0	0.0
1667859	1.0	0.661290322581	0.0	1.0
1667871	0.5	1.0	1.0	1.0
1667944	1.0	0.91935483871	1.0	1.0
1667985	1.0	0.854838709677	1.0	1.0
1668086	0.5	1.0	1.0	1.0
1668341	1.0	0.935483870968	1.0	1.0
1668347	1.0	0.91935483871	1.0	1.0
1668421	0.0	0.677419354839	0.0	0.0
1668439	1.0	0.677419354839	0.0	1.0
1668450	1.0	1.0	1.0	0.0
1668459	0.0	0.645161290323	0.0	0.0
1668460	0.0	1.0	1.0	1.0
1668489	1.0	1.0	0.0	1.0
1668525	1.0	1.0	1.0	0.0
1668551	1.0	0.983870967742	1.0	1.0
1668569	1.0	1.0	1.0	0.0
1724387	1.0	0.983870967742	1.0	1.0
1724407	1.0	0.967741935484	1.0	1.0
1724429	1.0	0.822580645161	1.0	1.0
1724438	1.0	0.822580645161	1.0	0.0
1724453	0.0	1.0	1.0	1.0
1724513	1.0	1.0	1.0	0.0
1724517	1.0	1.0	1.0	0.0
1724520	1.0	1.0	1.0	0.0
1724521	1.0	1.0	1.0	0.0
1724912	1.0	1.0	1.0	0.0
1726923	1.0	1.0	0.421052631579	1.0
1726936	0.0	0.241935483871	1.0	1.0
1726956	1.0	1.0	0.631578947368	1.0
1726968	1.0	1.0	0.421052631579	1.0
1727018	0.5	1.0	1.0	1.0
1727116	0.0	1.0	1.0	1.0
1727185	1.0	0.161290322581	1.0	1.0
1727207	0.0	0.161290322581	0.368421052632	1.0
1727221	1.0	1.0	0.657894736842	1.0
1727234	0.0	1.0	1.0	1.0
1727243	1.0	0.983870967742	1.0	1.0
1727244	1.0	0.983870967742	1.0	1.0
1727251	1.0	1.0	0.631578947368	1.0
1727310	1.0	1.0	0.0	1.0
1728105	1.0	1.0	1.0	0.0
1728113	1.0	1.0	0.394736842105	1.0
1728126	1.0	1.0	0.394736842105	1.0
1728127	0.0	1.0	1.0	1.0
1728128	0.0	1.0	0.0	0.0
1728148	0.0	1.0	1.0	1.0
1728162	1.0	0.983870967742	1.0	1.0
1728366	1.0	1.0	1.0	0.0
1728367	1.0	0.822580645161	1.0	1.0
1728557	1.0	1.0	0.578947368421	0.0
1728584	1.0	1.0	0.631578947368	1.0
1728592	0.0	1.0	0.447368421053	1.0
1728593	1.0	1.0	0.447368421053	1.0
1728604	0.0	1.0	0.394736842105	1.0
1728619	0.0	1.0	0.394736842105	1.0
1728730	1.0	0.983870967742	1.0	1.0
1728736	0.0	1.0	0.368421052632	1.0
1728737	1.0	1.0	0.684210526316	1.0
1728767	1.0	1.0	1.0	0.0
1728768	1.0	1.0	1.0	0.0
1728769	0.0	1.0	1.0	1.0
1728788	1.0	1.0	0.947368421053	1.0
1728795	0.0	1.0	0.763157894737	0.0
1729441	0.0	1.0	1.0	1.0
1729444	1.0	0.790322580645	1.0	1.0
1729451	0.0	0.983870967742	0.0	0.0
1729460	0.5	1.0	1.0	1.0
1729478	0.0	0.983870967742	0.0	0.0
1729531	1.0	0.887096774194	1.0	1.0
1729541	0.0	0.983870967742	0.0	0.0
1729553	1.0	1.0	0.631578947368	1.0
1729555	0.0	1.0	1.0	1.0
1729580	0.0	1.0	1.0	1.0
1729638	0.0	0.0645161290323	0.0	0.0
1746736	1.0	0.951612903226	1.0	1.0
1746741	1.0	0.887096774194	1.0	1.0
1746761	1.0	0.225806451613	1.0	1.0
1746776	1.0	1.0	0.842105263158	1.0
1746778	0.0	0.306451612903	0.0	0.0
1746790	0.0	1.0	1.0	1.0
1746800	1.0	0.967741935484	1.0	1.0
1746905	1.0	1.0	1.0	0.0
1746948	1.0	0.951612903226	1.0	1.0
1746966	0.0	1.0	1.0	1.0
1755138	0.0	1.0	1.0	0.0
1755141	0.0	1.0	1.0	1.0
1755143	0.0	1.0	1.0	0.0
1755144	0.0	1.0	1.0	1.0
1755155	1.0	0.91935483871	1.0	1.0
1755163	1.0	1.0	0.0	1.0
1755180	0.0	1.0	1.0	1.0
1755265	0.0	1.0	1.0	1.0
1755289	0.5	1.0	1.0	1.0
1755324	0.0	0.983870967742	1.0	1.0
1771997	1.0	0.967741935484	1.0	1.0
1772023	0.0	1.0	1.0	1.0
1772043	1.0	0.967741935484	1.0	1.0
1772048	1.0	0.967741935484	1.0	0.0
1772063	1.0	0.91935483871	1.0	1.0
1772067	1.0	0.983870967742	1.0	1.0
1772075	1.0	0.838709677419	1.0	1.0
1772094	1.0	0.983870967742	1.0	1.0
1772096	1.0	1.0	0.421052631579	1.0
1772098	1.0	1.0	0.789473684211	1.0
1772726	1.0	1.0	0.710526315789	1.0
1772799	1.0	1.0	0.0	1.0
1774644	0.0	1.0	1.0	1.0
1774662	1.0	1.0	1.0	0.0
1774671	1.0	0.41935483871	1.0	1.0
1774674	1.0	1.0	0.578947368421	0.0
1774677	1.0	1.0	0.578947368421	0.0
1774692	0.0	1.0	0.526315789474	1.0
1774698	1.0	1.0	1.0	0.0
1774752	1.0	1.0	0.0789473684211	1.0
1774968	0.0	1.0	0.447368421053	0.0
1774976	0.0	1.0	0.447368421053	0.0
1774984	1.0	1.0	0.947368421053	1.0
1775018	1.0	0.983870967742	1.0	1.0
1775028	1.0	1.0	1.0	0.0
1775054	1.0	1.0	1.0	0.0
1775066	1.0	1.0	1.0	0.0
1775082	1.0	0.967741935484	1.0	1.0
1775084	1.0	0.596774193548	0.552631578947	1.0
1775100	1.0	1.0	1.0	0.0
1775106	0.0	0.306451612903	0.0	0.0
1775125	1.0	1.0	0.973684210526	1.0
1775127	0.5	1.0	1.0	1.0
1787263	1.0	0.983870967742	1.0	1.0
1787270	1.0	0.983870967742	1.0	1.0
1787276	1.0	1.0	0.815789473684	1.0
1787280	1.0	0.967741935484	1.0	1.0
1787283	1.0	1.0	1.0	0.0
1787299	0.5	1.0	1.0	1.0
1787317	0.5	1.0	1.0	1.0
1787361	0.0	1.0	1.0	1.0
1787378	1.0	0.983870967742	1.0	1.0
1787391	0.0	1.0	1.0	0.0
1787392	1.0	0.870967741935	1.0	1.0
1787424	0.0	1.0	0.0	0.0
1787454	1.0	1.0	1.0	0.0
1787457	0.5	1.0	1.0	1.0
1787495	0.0	1.0	0.973684210526	0.0
1787499	0.0	1.0	1.0	1.0
1787608	0.0	1.0	1.0	1.0
1787612	1.0	1.0	1.0	0.0
1787647	0.0	1.0	1.0	1.0
1898176	1.0	0.983870967742	1.0	1.0
1898178	1.0	0.983870967742	1.0	1.0
1898200	1.0	1.0	1.0	0.0
1898294	1.0	1.0	0.763157894737	1.0
1898312	0.0	1.0	1.0	0.0
1898332	1.0	0.983870967742	1.0	1.0
1898335	0.0	1.0	0.0	0.0
1898342	1.0	1.0	1.0	0.0
1898398	1.0	0.725806451613	1.0	1.0
1898438	1.0	1.0	0.842105263158	1.0
1898441	0.0	1.0	1.0	1.0
1898497	1.0	1.0	1.0	0.0
1898498	0.0	1.0	1.0	1.0
1898516	0.0	0.806451612903	0.0	1.0
1905959	1.0	1.0	0.842105263158	1.0
1905968	0.0	1.0	1.0	1.0
1905971	0.0	1.0	1.0	1.0
1905981	0.0	1.0	1.0	0.0
1906010	0.0	1.0	1.0	0.0
1906098	0.0	1.0	1.0	1.0
1906115	0.0	1.0	1.0	1.0
1906132	0.0	1.0	1.0	1.0
1906134	0.0	1.0	1.0	1.0
1906138	0.0	1.0	1.0	1.0
1906144	1.0	0.983870967742	1.0	1.0
1906151	0.0	1.0	1.0	1.0
1907165	0.0	1.0	1.0	1.0
1907179	0.0	1.0	1.0	0.0
1907180	1.0	0.983870967742	1.0	1.0
1907189	1.0	0.983870967742	1.0	1.0
1907199	1.0	0.935483870968	1.0	1.0
1907202	0.0	1.0	1.0	0.0
1916995	0.5	1.0	1.0	1.0
1917001	1.0	0.967741935484	1.0	1.0
1917029	0.5	1.0	0.184210526316	1.0
1917045	1.0	1.0	0.921052631579	1.0
1917052	1.0	1.0	0.842105263158	1.0
1917096	0.5	0.870967741935	0.0263157894737	1.0
1917110	0.5	0.870967741935	0.842105263158	1.0
1917114	0.5	1.0	1.0	1.0
1917132	1.0	0.935483870968	1.0	1.0
1959651	0.5	1.0	1.0	1.0
1959652	0.5	1.0	1.0	1.0
1959702	0.5	1.0	1.0	1.0
1959718	1.0	0.741935483871	1.0	1.0
1959762	1.0	1.0	1.0	0.0
1959776	1.0	0.887096774194	1.0	1.0
1959798	0.5	1.0	1.0	1.0
1959954	0.0	1.0	0.263157894737	1.0
1959996	1.0	1.0	1.0	0.0
1960000	1.0	0.983870967742	1.0	1.0
1960014	0.0	0.951612903226	0.210526315789	0.0
1960017	1.0	1.0	1.0	0.0
1960026	0.0	1.0	0.263157894737	1.0
1960363	0.0	1.0	1.0	1.0
1960418	1.0	1.0	1.0	0.0
1960438	1.0	1.0	1.0	0.0
1960453	1.0	0.645161290323	1.0	1.0
1960468	1.0	1.0	1.0	0.0
1960516	1.0	0.838709677419	1.0	1.0
1960518	1.0	1.0	1.0	0.0
1960530	1.0	1.0	1.0	0.0
1960560	1.0	0.725806451613	0.421052631579	1.0
1960563	1.0	0.806451612903	1.0	1.0
1960566	1.0	1.0	0.473684210526	1.0
1960569	1.0	0.806451612903	1.0	1.0
1960630	1.0	0.983870967742	1.0	1.0
1960636	0.0	1.0	1.0	1.0
1960728	0.5	1.0	1.0	1.0
1960763	0.0	0.41935483871	0.0	0.0
1960770	0.5	1.0	1.0	1.0
1960782	1.0	1.0	0.421052631579	1.0
1960784	0.5	1.0	1.0	1.0
1960807	1.0	1.0	0.447368421053	1.0
1960810	1.0	1.0	0.947368421053	1.0
1960848	1.0	1.0	0.421052631579	0.0
1960890	1.0	1.0	0.842105263158	1.0
1960899	0.0	0.903225806452	1.0	1.0
1960921	1.0	0.967741935484	1.0	1.0
2045482	1.0	1.0	1.0	0.0
2045488	0.0	1.0	1.0	1.0
2045497	0.0	1.0	1.0	0.0
2058561	1.0	0.806451612903	1.0	1.0
2058661	1.0	1.0	0.184210526316	1.0
2058666	0.5	1.0	1.0	1.0
2058676	1.0	0.58064516129	1.0	1.0
2058679	0.5	1.0	1.0	1.0
2058688	1.0	1.0	0.842105263158	1.0
